iguaí,-14.7579625255698001,-40.0975134505707018
ibicaraí,-14.8657631413793005,-39.5915412034880987
iaciara,-14.1008175253213999,-46.6319677939670001
igaporã,-13.7679764775293005,-42.7178798074989032
igarapé grande,-4.6608538062374496,-44.8674033458603034
moju,-1.88588899999999993,-48.767199127371903
igarapé do meio,-3.63670852186543003,-45.183327702170601
icatu,-2.77482786309925,-44.0658484686399987
humberto de campos,-2.59122397226084011,-43.4650921443146032
ibipitanga,-12.8791061453242008,-42.4912287412417982
ibicoara,-13.4263272087783001,-41.2720658080785014
ibiquera,-12.6499286126213999,-40.9354210018921023
iaçu,-12.7691377865305995,-40.2133652349887996
ibipeba,-11.6375264431557994,-42.0112484398960007
ibirataia,-14.0672690808106999,-39.6409188889227977
ibirapitanga,-14.1650324961224996,-39.3744665327401009
igrapiúna,-13.8204024423397005,-39.1400807978715974
heliópolis,-10.6752987880285009,-38.2802330422696997
hugo napoleão,-5.98778789069952033,-42.5625630466248026
ibiara,-7.49785122454589015,-38.4055678575028026
igaracy,-7.17931929137952984,-38.1466946448252031
icó,-6.40303125193041023,-38.8630851788797997
ibaretama,-4.81865157790640986,-38.8216783127295031
igreja nova,-10.1292988371728008,-36.6533450125180025
igaci,-9.53368865946464972,-36.6281597164499999
iati,-9.04570925087952915,-36.8472759684336992
ibirajuba,-8.5805349356059093,-36.1804630923865034
icapuí,-4.71554948783127958,-37.3535630985970997
ielmo marinho,-5.81531503827622043,-35.5528293750625011
ibiapina,-3.93613126224113996,-40.8939290197955998
hidrolândia,-4.4079994442595698,-40.4018171243637028
horizonte,-4.09327799999999975,-38.4942395585521027
iraí,-27.1922819750183997,-53.2642960185148979
iporã do oeste,-26.9960166793444998,-53.5395118843068971
iraceminha,-26.8240650315756994,-53.2760577940403977
iracema do oeste,-24.4290304152956992,-53.3581105552430017
indiavaí,-15.4975142295560993,-58.5739923860231997
iguatemi,-23.6619015645078008,-54.5586010866498015
ipixuna,-7.05098011443720996,-71.6944180603083936
iranduba,-3.28105387760690004,-60.1933881661307026
ilópolis,-28.9291527317996007,-52.1221574946372002
imigrante,-29.3521581197827999,-51.7701905100744
ipiranga do sul,-27.9359842848543991,-52.4250606441447005
ipumirim,-27.0683263637724991,-52.1405408667672035
ipira,-27.409708848228501,-51.7708536189115023
irani,-27.016186689116001,-51.9041079240293968
iomerê,-27.0010780507867985,-51.2406190978758005
inácio martins,-25.5721626869870988,-51.0749452987122012
imbituva,-25.2306130382220992,-50.5974729665312992
ipiranga,-25.0130228282321987,-50.5812401343905975
imbaú,-24.4427970837244004,-50.7493089935498034
imaruí,-28.3438499095259004,-48.8146717195151965
ilhota,-26.9046251832167016,-48.8250140063896012
iguaraçu,-23.1947806086687009,-51.8247742046263014
indiana,-22.1720934486803003,-51.2517585134201994
irapuru,-21.5674762352992992,-51.3501727308157001
inocência,-19.7254579739589992,-51.9276790223466023
ilha solteira,-20.4293724999999995,-51.3448906576349984
ipaussu,-23.0529129993194992,-49.6268069783116985
irapuã,-21.2764371764190017,-49.4081517822263976
indiaporã,-19.9775429993934992,-50.2889810419939991
ipuã,-20.4414826010420008,-48.0173850385103975
iporá,-16.4400026707081999,-51.1195950892157995
inaciolândia,-18.4863548297404989,-49.9875784505859002
indiara,-17.1372613100831011,-49.9890531950283972
ipameri,-17.7221768121533998,-48.1586676782561014
inhumas,-16.3599604740426017,-49.5002245065798974
iperó,-23.3502773902980003,-47.6898938935445997
indaiatuba,-23.0816459999999992,-47.2123089402513969
iracemápolis,-22.5830369342824007,-47.5222466341717009
ipeúna,-22.4372995021949002,-47.7190959711090983
ilicínea,-20.9403890167575994,-45.8284636231175995
iguatama,-20.1760739663704989,-45.7091401060063021
ingaí,-21.4037168147375993,-44.9224226367292019
ijaci,-21.1720656158925991,-44.9287829737224982
iraí de minas,-18.9818583455190009,-47.4629914178308994
inimutaba,-18.7314405298965987,-44.3662617661160965
ipaba,-19.4132508261961014,-42.4181656693639013
inhapim,-19.5501147218178986,-42.1219309349805968
ipanema,-19.8003359539072008,-41.7173533200378017
indaiabira,-15.4923847142697007,-42.2035848204660979
imperatriz,-5.52652402518114005,-47.4798108057682029
inhangapi,-1.42658198091030997,-47.9133927465884994
ipixuna do pará,-2.55752850000000009,-47.4997175887982976
iraquara,-12.2435010164175999,-41.6179588573912014
iramaia,-13.2936511934142008,-40.969582478347597
irecê,-11.3033796242944007,-41.8588604758611993
ipiaú,-14.1374736712628994,-39.7356541802100978
ipirá,-12.1602868808957005,-39.7407084849396028
ipecaetá,-12.3141993063470991,-39.3060256383634012
inhambupe,-11.7891274640932,-38.354019270603203
ipubi,-7.64970450000000035,-40.1502087501672023
inhuma,-6.66712034067942039,-41.7101940564928029
independência,-5.39802810026086011,-40.3093482605606965
ipaporanga,-4.90062978571446006,-40.7579663399773011
ipueiras,-4.54378549499999984,-40.7156965105938013
inhapi,-9.22389877333183961,-37.752636521046
iguatu,-6.36055472004592026,-39.2999056781644995
ipaumirim,-6.78836126021326969,-38.7159037441224001
indiaroba,-11.5185072682495999,-37.5150947928791965
ilha das flores,-10.4342758298820009,-36.5386352409219981
iguaraci,-7.8447743013053497,-37.5188211184961986
imaculada,-7.38853726132227973,-37.5100748563997968
ipojuca,-8.39698650000000058,-35.063471937937102
ingá,-7.29502691351019017,-35.6176892168186967
ipanguaçu,-5.49714835330495966,-36.8528746046541968
ilha de itamaracá,-7.7465733176638798,-34.8239505670339966
ilha grande,-2.85400860719721017,-41.819773184042397
ipu,-4.31343168517722031,-40.7187261447300983
itaipulândia,-25.138480650961899,-54.3050007423360981
itamarati,-6.4377993486191798,-68.247917435978195
itacoatiara,-3.14037880391635005,-58.4401754367571016
itapiranga,-2.74184275232883978,-58.034545883966203
itaituba,-4.26372948000000029,-55.9900488572776993
itá,-27.2817787174758983,-52.3291825163272009
itapema,-27.0959378836856004,-48.6173993861423028
itaiópolis,-26.3371264112188008,-49.9087562022231026
itaperuçu,-25.2144695249999984,-49.3428643436738028
itaóca,-24.642594234804001,-48.8428556815305015
itanhaém,-24.1861206668327995,-46.7909914828787024
itaguajé,-22.6147826757019992,-51.9693404488617006
itambaracá,-23.0147685088751004,-50.4090904668323034
itaberá,-23.8598114700689017,-49.1371332858524994
itapetininga,-23.5878724999999996,-48.0461428954547003
itaju,-21.9846724207758015,-48.8050217362657008
itajobi,-21.3157070587079005,-49.0543110797985022
itajá,-19.062235046485501,-51.5446839593993005
israelândia,-16.3128012448907,-50.9034397149487035
itaberaí,-16.0211302070026989,-49.8034793740213999
itaguari,-15.9090935706009997,-49.6097600443051974
itaguaru,-15.7637943882195,-49.6320512064225028
itapaci,-14.9504032179386996,-49.5541561136132032
itapecerica da serra,-23.7153570000000009,-46.8505519668521018
itapira,-22.436005499333799,-46.8212480111336973
itapeva,-22.7697403889151992,-46.2195568578145028
itamogi,-21.078443361341499,-47.0474677838901982
itanhandu,-22.2950796548768011,-44.935921904662699
itaguaí,-22.8712507684220014,-43.7750406349418029
itaboraí,-22.7458630174262986,-42.8603434261964011
itapecerica,-20.4728898996101982,-45.1246798888930982
itaguara,-20.3906782170491994,-44.4867779577882985
itabirito,-20.2541765124383986,-43.8021429838628009
itabira,-19.6381694925835006,-43.2239516190304016
itambé do mato dentro,-19.4209634657341006,-43.3228953038646978
itamarandiba,-17.8585173258273997,-42.8491577569260969
itacarambi,-15.102641864892,-44.0931858020530996
itaocara,-21.6705026732971007,-42.077729524570799
itaperuna,-21.2105910847538013,-41.8862031766506036
italva,-21.4251032779828989,-41.6909647604930029
itanhomi,-19.1716889295635013,-41.8649318371439989
itapemirim,-21.0110996272507009,-40.8361451168450031
itambacuri,-18.0343299628962015,-41.6822673820423972
itaipé,-17.4042316437631008,-41.673229573156803
itabirinha,-18.5567992809294005,-41.2331827152783035
itanhém,-17.1663329036881009,-40.3270486489756976
itambé,-15.2480191939771998,-40.6240417223752033
itapetinga,-15.2461671886920005,-40.2473809072369022
itamaraju,-17.0423375996661015,-39.5330398845548032
itagimirim,-16.0881432759300012,-39.6151918109099981
itapebi,-15.9721666550672996,-39.5285413926177966
itagibá,-14.2865141677709993,-39.8485155565573024
itapé,-14.8948079608359993,-39.4299627283679968
itajuípe,-14.6780189897834994,-39.3817881541009029
itabuna,-14.7890395486030002,-39.2731089520081014
itacaré,-14.278249285587,-38.9948415531018
itacajá,-8.39098055231855966,-47.7681124026779997
itaguatins,-5.77538508840221976,-47.4799359489832966
itaipava do grajaú,-5.14458226176980027,-45.7926825034690026
irituia,-1.77147499499999994,-47.4407556128482994
itaeté,-12.9820339945037997,-40.9634187749057972
itaberaba,-12.5322540889787,-40.3069949197399993
itagi,-14.1617937177936,-40.0136249931013026
itamari,-13.7748367558570006,-39.6763483469467033
itaparica,-12.8814890528205002,-38.6840303112952029
itanagra,-12.2681631438550003,-38.0381809411938008
itapicuru,-11.3109527005756991,-38.2186123755490001
isaías coelho,-7.73431069665782989,-41.6794480824977995
itainópolis,-7.4512808131422803,-41.4800253104967993
itacuruba,-8.72451506478970984,-38.6863416893123997
itabi,-10.1234895922390997,-37.0996499528056987
itaíba,-8.94005440035989984,-37.4189484589274031
itapetim,-7.37842852842199015,-37.1884393109604972
itapissuma,-7.7740347647465402,-34.8892710487235007
itapipoca,-3.49943550000000014,-39.5834815757710032
itaitinga,-3.97045901630544984,-38.5264051494907989
ivorá,-29.5195344843337004,-53.5808856194397976
jacuizinho,-29.0338163561117,-53.0565506587969011
jaboticaba,-27.6312223862939987,-53.284389402047097
itaporã,-22.0824475601644998,-54.795658737265299
ivaté,-23.4095888739513001,-53.3738794057887986
ivinhema,-22.3016035627085003,-53.826970147060301
itiquira,-17.2068250553657016,-54.1443008960004022
itapuã do oeste,-9.19187167532784954,-63.1823370165182965
itaúba,-11.0077118987319,-55.2466893348601005
ivoti,-29.5941565228625016,-51.1595741943298989
itati,-29.5002484954755992,-50.1017822613948027
jacinto machado,-29.0014186138234997,-49.761768656405998
itapuca,-28.7802957029810997,-52.1723668452034985
jaborá,-27.1728530868746994,-51.7433538390133023
ivaiporã,-24.2419480199999988,-51.6745520468116979
ivaí,-25.0082625825180003,-50.8614257041266029
itararé,-24.1121379599999983,-49.3361197139293992
itapoá,-26.0060478870144998,-48.6041676070775992
jacupiranga,-24.6981502809578011,-48.0047045115400977
ivatuba,-23.6182744112522016,-52.2176692790418997
itaúna do sul,-22.7268769277415004,-52.8850248105016973
itapura,-20.6398257755739003,-51.5099693695096974
jaboti,-23.7357406011678016,-50.0734525498615
jacarezinho,-23.1601164749999988,-49.9785725343256004
itapuí,-22.2321276250436988,-48.7188741595350976
itápolis,-21.5947039943537007,-48.8133919855384022
jaci,-20.8840851331178996,-49.5733446115317022
iturama,-19.7319475242370999,-50.2019735753731027
itarumã,-18.7616602284421994,-51.3488899006080004
ivolândia,-16.6034027617671995,-50.7947013663513971
ituiutaba,-18.9730676809159995,-49.4622351892104035
itapuranga,-15.5623312456785001,-49.9444934167904009
itauçu,-16.2033472311635016,-49.6011340852737987
itu,-23.2654424999999989,-47.299749835961002
itatiba,-23.004852999320601,-46.8375578529412024
jacutinga,-22.2866380297990005,-46.6123411663105003
itobi,-21.7349018191477015,-46.9734186541802003
jacareí,-23.3048804993137999,-45.9695932044093993
jacuí,-21.0176021589273994,-46.7420103807098002
itaú de minas,-20.7381893867747991,-46.7529537830537976
ituverava,-20.3362879658707989,-47.7804156553889996
itumirim,-21.3137963380980011,-44.8757878460441972
itutinga,-21.2960563593091017,-44.6588381542144006
itaúna,-20.0744355868074003,-44.5782765780476993
itatiaiuçu,-20.1986423603592016,-44.4291636129270984
jaboticatubas,-19.5222886181807986,-43.7473336329576981
jaguaraçu,-19.6470726974423009,-42.752999059199901
iuiú,-14.4121460364229002,-43.5564026155290023
itarana,-19.8723480060489983,-40.8797910822259993
itueta,-19.3923977847252011,-41.2256319127549986
itinga,-16.6014293919799982,-41.7781780721962974
jacinto,-16.1411618529222984,-40.2914288341065969
itarantim,-15.6578300416217004,-40.061545274388898
itororó,-15.1190373140261993,-40.071703344215102
itaporã do tocantins,-8.56882861156054076,-48.693263703224801
itupiranga,-5.12883702636090977,-49.3244258612861017
jaborandi,-13.6259340019621007,-44.4659699896562017
jacundá,-4.44840547500000039,-49.1127815625674984
itaubal,0.600653288304608957,-50.7001794374182992
itinga do maranhão,-4.45500399844588024,-47.5279099637574021
ituaçu,-13.8074071461679999,-41.3109815271264011
jacobina,-11.1850621601419,-40.5130176278700986
jaguarari,-10.2628542593015997,-40.1936114661931967
jaguaquara,-13.5306986308430002,-39.9702551831642978
ituberá,-13.7361569056683006,-39.1490424918570028
itatim,-12.7092465330847997,-39.7037746062264034
itiúba,-10.6919012256505006,-39.8532769742178985
itaporanga,-7.30398046311692006,-38.1525731066856011
itatira,-4.52892256233297008,-39.6179040158844984
itapiúna,-4.5547401746512497,-38.9206739559252028
itaú,-5.83793607342512022,-37.9882686256902034
jacuípe,-8.84030050756405039,-35.4609975081235973
itaquitinga,-7.66639360850230034,-35.1026145695037997
itatuba,-7.37495775502352036,-35.6281612500038989
jaçanã,-6.42497334736577042,-36.2055929077334966
itapororoca,-6.82992016304140037,-35.2462957146049973
jaboatão dos guararapes,-8.16539146735745014,-34.9211734672603029
itarema,-2.92334799999999984,-39.9156777489289993
jari,-29.290081096840499,-54.2199358202819965
jauru,-15.3418963815145002,-58.8798383973631019
japorã,-23.8940669514616992,-54.4034847428654018
jaraguari,-20.1037403917049993,-54.4406839539385032
jangada,-15.2396872255931992,-56.4901945626140005
japurá,-1.880844858703,-66.9969034946413018
ji-paraná,-10.8820513183489993,-61.9450945826840993
jaquirana,-28.8805675913494007,-50.3580367222001968
joaçaba,-27.1739445292327986,-51.5066897333377014
janiópolis,-24.1414499417911017,-52.7825517800459991
jardim alegre,-24.1811374455631984,-51.6943350083947024
jaguaruna,-28.6249636892194985,-49.0491289860852007
jaguariaíva,-24.2530564999999996,-49.7121863019607986
jardim olinda,-22.5526316001824014,-52.0381409640908998
jandaia do sul,-23.6011789160911007,-51.6433953621983974
joão ramalho,-22.2510460550786995,-50.7685353084140019
jales,-20.2678530475000009,-50.5503561990428025
japira,-23.807480526804401,-50.1385951194178006
jataí,-17.8862323338404003,-51.7208180375604982
jaupaci,-16.1780359315247004,-50.9517191424872991
jandaia,-17.0494211395482012,-50.1480076360604983
jaraguá,-15.7531137828782999,-49.3301439342367019
jandira,-23.5299389999999988,-46.9052211417411016
jarinu,-23.1030625000000001,-46.7382709354058008
joanópolis,-22.9306782182055997,-46.2734166101366995
jambeiro,-23.2565768668365997,-45.6936551245798981
jesuânia,-21.9984256960601989,-45.2908769703791023
japaraíba,-20.1416175950709011,-45.5041178058937987
japeri,-22.6448185711114007,-43.6537858009828028
jeceaba,-20.5330334382925983,-43.9852319173302035
joão monlevade,-19.8056386938267011,-43.1745712712595022
joão pinheiro,-17.741852939563401,-46.175463551270397
joaquim felício,-17.7552943065803994,-44.173604717765798
januária,-15.4878728139879005,-44.3598053349032
japonvar,-16.000956933555301,-44.2761272371548031
janaúba,-15.7990284583668998,-43.3076829437623019
jaíba,-15.3429340536125007,-43.6703288759638966
joanésia,-19.1686956741326995,-42.6747016823061003
jerônimo monteiro,-20.7976978982676997,-41.4029345744705992
joão neiva,-19.7529585988572016,-40.3808804853375989
jenipapo de minas,-17.0804230780922985,-42.2560474559329009
joaíma,-16.6547296379850991,-41.0230530136667966
jequitinhonha,-16.4417689423789,-41.0071154423796997
jaguaré,-18.9004359095213985,-40.0861409923639016
joão lisboa,-5.45366294155916975,-47.4050361497683994
jenipapo dos vieiras,-5.36942492643338998,-45.6333791074203035
jerumenha,-7.08463219387256959,-43.502743006402099
jatobá,-5.81966693677504043,-44.2199147698158015
jitaúna,-14.0174286979097005,-39.8896321766670994
jequié,-13.8556640076640996,-40.0886073274763035
jiquiriçá,-13.2523063492574007,-39.5765017781122026
jandaíra,-11.5657484739409,-37.786868491229697
jeremoabo,-10.0622424076243,-38.3518191467425993
joão costa,-8.48912572192956993,-42.4178485806471031
jaicós,-7.35315232722134038,-41.1464748134968019
jatobá do piauí,-4.77315894428874987,-41.8198222185670971
jardim,-7.58553646567843032,-39.2841644573661029
jati,-7.69274159478332997,-39.0051387612293965
jericó,-6.55619499094077973,-37.8086413774209973
joão dias,-6.27611409784305962,-37.7969607820048026
jaguaretama,-5.6108895632261504,-38.7625262979073995
jaguaribara,-5.45750203396348965,-38.4630972955508028
japaratuba,-10.5894668148047995,-36.9417863037612975
jaramataia,-9.65835193876391962,-37.0035959132307966
japoatã,-10.3465099141957992,-36.8007564643612994
jataúba,-7.9872577772456097,-36.4988285484162986
joaquim gomes,-9.13597914629409047,-35.7490302589120006
jaqueira,-8.72796987804595048,-35.7973952137598985
japaratinga,-9.08897435434458068,-35.2586583540312972
joão alfredo,-7.86018872703986027,-35.5915023689902981
jardim de piranhas,-6.38009754919078986,-37.3492178522691987
janduís,-6.01609270285832043,-37.4092111089130981
jardim do seridó,-6.58633625168300973,-36.7745815233800002
japi,-6.46056601331604963,-35.9459348280456013
joão câmara,-5.53842338336333029,-35.8167878738552972
joão pessoa,-7.14938202,-34.8733848135385998
jóia,-28.645623534628001,-54.1159648970211009
juti,-22.8624718343925011,-54.6013228312571002
ladário,-19.0017756680232992,-57.6024001955275011
juscimeira,-16.0446851891088009,-54.8887609429503982
jordão,-9.19335785982847931,-71.9508751248365002
juruá,-3.47488959889067983,-66.063041925543402
jutaí,-2.74464644685785997,-66.7713275466878002
juruena,-10.3291127798668008,-58.4963091740333994
juara,-11.2503599784852,-57.5131232183312022
lagoão,-29.2243164011489007,-52.7750289082596993
lacerdópolis,-27.2646000912219009,-51.5628663690797993
jupiá,-26.3937028180289985,-52.7343805407578969
juranda,-24.4163906494412011,-52.8444864982626967
lages,-27.8172594631137002,-50.3302224241895004
juquiá,-24.3207030789726986,-47.6353419676621996
kaloré,-23.823438879388199,-51.6651419267048979
junqueirópolis,-21.5112757496810012,-51.4340119505489994
lagoa santa,-19.1836069808172986,-51.404615846918702
joaquim távora,-23.5004885244256982,-49.9244568128405035
júlio mesquita,-22.0131689993437014,-49.7907942837747015
joviânia,-17.8071094520716997,-49.629939809588997
jumirim,-23.0825599993188,-47.7981735119047997
juquitiba,-23.9356892015077989,-47.0815940722918
jundiaí,-23.1876679999999986,-46.885273967996703
juruaia,-21.2493559380963006,-46.580596484704003
juiz de fora,-21.7609243086743014,-43.3488172724746974
lagoa dourada,-20.9185986170340001,-44.0711164400160982
juatuba,-19.9557908623337994,-44.341331440920797
lagoa formosa,-18.7755725803990998,-46.4065287919615983
lagoa grande,-17.8380469908804002,-46.5179054003776002
juramento,-16.8512704550027017,-43.5901936206432978
juvenília,-14.2635945628850997,-44.159589709968202
josé raydan,-18.2174949411938982,-42.5005902687834975
ladainha,-17.6244796696874992,-41.7404499396579993
jucuruçu,-16.8445161458114008,-40.1588126299379979
josenópolis,-16.5445254003467994,-42.5131370187130031
jordânia,-15.9010651064360999,-40.1800141591305007
jussari,-15.1904562989286998,-39.4949398662895987
juarina,-8.1174239676067792,-49.0986431854271999
lagoa do tocantins,-10.2968866969998007,-47.5614466302737995
júlio borges,-10.326786813699,-44.2437006323999
joselândia,-4.9726933289474502,-44.6991525645005012
lagoa do mato,-6.04527729657081991,-43.5275591165626992
junco do maranhão,-1.87460959750275991,-46.0707260732136987
lagoa real,-14.0300289856330007,-42.1457118363754972
jussiape,-13.5129503420972004,-41.590142014589901
jussara,-11.0545549483525001,-41.9797319275478031
juazeiro,-9.41071709622785946,-40.5035521594434016
lagarto,-10.9153009698621997,-37.6663534097219994
lagoa do barro do piauí,-8.48243711515926968,-41.5302754057349972
lagoa do piauí,-5.41214416962348022,-42.6490132063022003
josé de freitas,-4.76305063948266039,-42.5783745315456983
juazeiro do piauí,-5.16137275429351039,-41.7026007596660975
juazeiro do norte,-7.21076599999999956,-39.3169933556143008
juru,-7.53430713843463007,-37.819264489007999
josé da penha,-6.31268844277092001,-38.2844030704544025
lagoa,-6.5942086133348603,-37.9150900701028988
junqueiro,-9.93161038974245081,-36.4715218222232025
lagoa do ouro,-9.12417183792505071,-36.4643169318296003
jucati,-8.70702896437457952,-36.490386523677202
junco do seridó,-6.99333764885609988,-36.7164412260859976
juazeirinho,-7.0653683106355496,-36.5707010055171011
jurema,-8.71966717402849945,-36.1359544906229004
jundiá,-8.93887675416227978,-35.555597297535499
lagoa de itaenga,-7.9323781785401497,-35.2928036525270983
lagoa do carro,-7.84423249520262011,-35.3126019234256034
juripiranga,-7.37029077318249026,-35.2394540486468983
jucurutu,-6.03341878412746979,-37.0202258294130004
lagoa nova,-6.09766929639383015,-36.4589606695816997
lagoa de dentro,-6.67059904965350992,-35.3770436482356985
lagoa salgada,-6.12581826185821043,-35.4724975676102972
lagoa de pedras,-6.14973910199057006,-35.4334827321931982
joca marques,-3.48803382556585984,-42.4277370789814015
joaquim pires,-3.5131035478766699,-42.1876898035532975
liberato salzano,-27.5964701638555994,-53.0748607372177972
lindoeste,-25.2559851259617005,-53.5771259362793018
laguna carapã,-22.5505815145126007,-55.1501077344736998
loanda,-22.9302286218533986,-53.1344689597801008
lindolfo collor,-29.600803585793301,-51.2081553215576974
linha nova,-29.4626386025506015,-51.2019020947683998
lajeado grande,-26.8609423456111003,-52.5660348495432004
lindóia do sul,-27.0474644814817005,-52.0809226441985018
lebon régis,-26.9291140111700003,-50.6918278644481006
laranjeiras do sul,-25.4016815101668989,-52.4088474232637012
lidianópolis,-24.1067664133173984,-51.6541506163069002
lontras,-27.1574865637254987,-49.5448293546841967
leoberto leal,-27.5063895156567,-49.289401498979899
laguna,-28.4835859539120015,-48.7813886217994011
lobato,-23.0041580768891016,-51.953749214227102
londrina,-23.3121560000000017,-51.1627734238781002
lucélia,-21.7234156460378998,-51.0183491422409006
lavínia,-21.1648565654734995,-51.0405016570685035
limeira do oeste,-19.5477771592959009,-50.5752903741880999
lucianópolis,-22.4316399993338997,-49.5231791244614001
laranjal paulista,-23.0540116065371983,-47.8337807102663035
lençóis paulista,-22.5975070000000002,-48.7986819724573024
lourdes,-20.9653905383037014,-50.226660095996003
leopoldo de bulhões,-16.6189649329136984,-48.7464523369563025
louveira,-23.0867785000000012,-46.9464402180486999
limeira,-22.5621940000000016,-47.4019395233101974
lindóia,-22.5204881921691999,-46.6614836163087006
lambari,-21.974315555707701,-45.3524788134754999
lagoinha,-23.0869213514863993,-45.1908108204330006
lorena,-22.7316930326296003,-45.1242481441631966
lavrinhas,-22.5700964741530008,-44.893110279387102
liberdade,-22.0243587047764997,-44.315140936408298
leandro ferreira,-19.7192234719510999,-45.0262837852857984
lamim,-20.7920574262942992,-43.4744670605852974
lassance,-17.8951151805206017,-44.5793585587480976
lontra,-15.9020583529967006,-44.3061148191292986
laranjal,-21.3636296128679,-42.4806742915843003
laje do muriaé,-21.2057208352488011,-42.1311744192347035
lajinha,-20.1641701467971011,-41.6452930379110029
laranja da terra,-19.8986934504390014,-41.0552443545224008
linhares,-19.3981059344649012,-40.0653057986954977
leme do prado,-17.0838668461657015,-42.6956826242014031
licínio de almeida,-14.6758660767898004,-42.5026836358801035
luciara,-11.2280970998311993,-50.6632015831694034
lavandeira,-12.7916587876517998,-46.5066757157434978
lajeado novo,-6.19160922666686009,-47.0324475171004011
loreto,-7.09445416538221973,-45.1392416375272987
lago da pedra,-4.56474451500000011,-45.1258913559144972
lago do junco,-4.60764321768365992,-45.0513443921164978
lago dos rodrigues,-4.61237577693148015,-44.9764423255876977
limoeiro do ajuru,-1.89194850000000003,-49.3815339012018981
lago verde,-4.03871129527666017,-44.9376352319942001
lima campos,-4.51704598721753037,-44.4693403292235985
livramento de nossa senhora,-13.6495009052305001,-41.8403872818085034
lençóis,-12.5640631156412006,-41.3940311361176967
lajedinho,-12.3603741929438993,-40.903709970347002
lapão,-11.3801390539198,-41.8319086533875009
laje,-13.1796486824667998,-39.4275521529119999
lamarão,-11.7915777403757005,-38.8929803339265021
lagoinha do piauí,-5.8365834406235102,-42.6273837298548983
lavras da mangabeira,-6.75474797684014039,-38.9672750539277004
lastro,-6.51653062578422038,-38.1792184928310974
lucrécia,-6.11692363522478999,-37.8156328477028012
laranjeiras,-10.7970295089518995,-37.1605681986739995
limoeiro de anadia,-9.73861316781449027,-36.5038970864999968
lajedo,-8.66285686583941938,-36.3214966175307978
livramento,-7.37900282275830044,-36.9486293039700016
lagoa seca,-7.15841248855856005,-35.8514401351462979
lajes pintadas,-6.15143207205811038,-36.118441792903397
logradouro,-6.61537142228733988,-35.4432993555944975
lajes,-5.69883035878164979,-36.2427351264130024
luís correia,-2.88156653584821987,-41.6645672322747984
rochedo,-19.9618596065418998,-54.8927719306444004
mâncio lima,-7.59322259385835974,-72.9165010261308026
manoel urbano,-8.83631773689165989,-69.2599445775074969
manicoré,-5.81320526118812975,-61.2992484088508007
manaquiri,-3.42907966935262021,-60.4588813063745008
manacapuru,-3.29827803546755005,-60.6205894458705998
manaus,-3.1346914912019499,-60.0233351810610003
machadinho,-27.5681399699086001,-51.6675073604692017
luzerna,-27.1298960692110995,-51.4679460432032982
mangueirinha,-25.9429813415519988,-52.1763258293896968
mamborê,-24.3218130807395987,-52.5290941575477035
lunardelli,-24.0780463606769999,-51.7445483867648974
mallet,-25.8737880845276003,-50.8275686221384007
major gercino,-27.4186604134206,-48.9533539588878028
major vieira,-26.3575265360059987,-50.3329868433168031
mafra,-26.1152284942536994,-49.8010375282691982
mandaguaçu,-23.3427891418224007,-52.0942530606025969
marabá paulista,-22.1103314993413989,-51.9684674847115033
mandaguari,-23.5174519999999987,-51.6812520884286002
maracaí,-22.6104153367619993,-50.6689682495018019
manduri,-23.0033460898636015,-49.3181131205830994
lutécia,-22.3434442872082002,-50.3893271158817981
lupércio,-22.4138153922326993,-49.8203246999437965
magda,-20.6434813110551012,-50.2275370471089033
macaubal,-20.8013135395632993,-49.9634978203420985
macedônia,-20.1499979846925008,-50.1976284842239977
mairipotaba,-17.2973954688585998,-49.5008802854381997
mairinque,-23.5474579999998994,-47.1844826262496966
machado,-21.6783538964700995,-45.9217640832214968
luz,-19.7962466218587991,-45.683881268054499
magé,-22.6543487574334002,-43.0402461327150974
luminárias,-21.5123199001778005,-44.9061064796858034
madre de deus de minas,-21.4773220689250017,-44.3408859114964997
mambaí,-14.4875342642037008,-46.1139474126743991
manga,-14.7559221144299002,-43.9367615223531018
malhada,-14.3403832840842007,-43.7716203176701981
mamonas,-15.0516469177914001,-42.9559643492579966
macaé,-22.3687049743850004,-41.7750642854759988
manhumirim,-20.3639991114518004,-41.9626798073714014
malacacheta,-17.8416225399766013,-42.0760767010132994
mantenópolis,-18.861178966247099,-41.1177374788059993
mantena,-18.7806998749734007,-40.9785257407466972
malhada de pedras,-14.3779454038321006,-41.8786983400612982
maetinga,-14.6612663590577998,-41.4836566953216987
macarani,-15.5673161525244996,-40.4220441103433004
maiquinique,-15.6197717025775997,-40.2605151185559009
luzinópolis,-6.19398966023577024,-47.8568280414139977
mansidão,-10.7158289600290004,-44.0364854095631983
manoel emídio,-8.01135867397569079,-43.8754746716660975
macapá,0.0389510100000000012,-51.0574054570359976
mãe do rio,-2.04770744079075984,-47.5522901794773034
magalhães barata,-0.795850156021161048,-47.5991818964912028
maracaçumé,-2.05616454951513994,-45.9586390371678988
macaúbas,-13.0236716698561992,-42.6946657468878996
manoel vitorino,-14.1459322060188999,-40.2420162476621002
macajuba,-12.1413926805595001,-40.3651796434377985
mairi,-11.7111106230504998,-40.1497825191556998
macururé,-9.17470591085150033,-39.0595150265111997
manari,-8.96010814463400962,-37.6268229454829992
manaíra,-7.70461414156368019,-38.1530716660803009
luís gomes,-6.41402814243274033,-38.3864203751030004
major sales,-6.40375656574908003,-38.3234550212287033
